"","YEAR","MONTH","CARRIER","EMPTOTAL","X","yearmonth","yearmonthday"
"1433",2008,"05","WI",222,NA,"200805",2008-05-01
"1434",2008,"05","WN",34242,NA,"200805",2008-05-01
"1435",2008,"05","WO",1310,NA,"200805",2008-05-01
"1436",2008,"05","X9",1063,NA,"200805",2008-05-01
"1437",2008,"05","XE",7707,NA,"200805",2008-05-01
"1438",2008,"05","XJ",3690,NA,"200805",2008-05-01
"1439",2008,"05","XP",130,NA,"200805",2008-05-01
"1440",2008,"05","YV",2957,NA,"200805",2008-05-01
"1441",2008,"05","YX",2301,NA,"200805",2008-05-01
"1442",2008,"05","ZW",3182,NA,"200805",2008-05-01
"1443",2008,"06","09Q",122,NA,"200806",2008-06-01
"1444",2008,"06","16",1098,NA,"200806",2008-06-01
"1445",2008,"06","3Z",298,NA,"200806",2008-06-01
"1446",2008,"06","5X",6092,NA,"200806",2008-06-01
"1447",2008,"06","5Y",1225,NA,"200806",2008-06-01
"1448",2008,"06","8C",406,NA,"200806",2008-06-01
"1449",2008,"06","9E",4140,NA,"200806",2008-06-01
"1450",2008,"06","9L",1427,NA,"200806",2008-06-01
"1451",2008,"06","9S",543,NA,"200806",2008-06-01
"1452",2008,"06","AA",78456,NA,"200806",2008-06-01
"1453",2008,"06","ABX",9921,NA,"200806",2008-06-01
"1454",2008,"06","AJQ",254,NA,"200806",2008-06-01
"1455",2008,"06","AMQ",35,NA,"200806",2008-06-01
"1456",2008,"06","KH",399,NA,"200806",2008-06-01
"1457",2008,"06","AS",10691,NA,"200806",2008-06-01
"1458",2008,"06","B6",11990,NA,"200806",2008-06-01
"1459",2008,"06","BNQ",4,NA,"200806",2008-06-01
"1460",2008,"06","CO",40285,NA,"200806",2008-06-01
"1461",2008,"06","CP",594,NA,"200806",2008-06-01
"1462",2008,"06","CS",1283,NA,"200806",2008-06-01
"1463",2008,"06","DL",51679,NA,"200806",2008-06-01
"1464",2008,"06","ER",947,NA,"200806",2008-06-01
"1465",2008,"06","EV",4620,NA,"200806",2008-06-01
"1466",2008,"06","EZ",490,NA,"200806",2008-06-01
"1467",2008,"06","F2",10,NA,"200806",2008-06-01
"1468",2008,"06","F9",5459,NA,"200806",2008-06-01
"1469",2008,"06","FCQ",60,NA,"200806",2008-06-01
"1470",2008,"06","FE",124,NA,"200806",2008-06-01
"1471",2008,"06","FL",8639,NA,"200806",2008-06-01
"1472",2008,"06","FX",144757,NA,"200806",2008-06-01
"1473",2008,"06","G4",1488,NA,"200806",2008-06-01
"1474",2008,"06","G7",357,NA,"200806",2008-06-01
"1475",2008,"06","GFQ",70,NA,"200806",2008-06-01
"1476",2008,"06","GL",393,NA,"200806",2008-06-01
"1477",2008,"06","GR",384,NA,"200806",2008-06-01
"1478",2008,"06","HA",3674,NA,"200806",2008-06-01
"1479",2008,"06","JW",470,NA,"200806",2008-06-01
"1480",2008,"06","KAQ",1011,NA,"200806",2008-06-01
"1481",2008,"06","KLQ",46,NA,"200806",2008-06-01
"1482",2008,"06","L2",161,NA,"200806",2008-06-01
"1483",2008,"06","L4",376,NA,"200806",2008-06-01
"1484",2008,"06","M6",566,NA,"200806",2008-06-01
"1485",2008,"06","MQ",10435,NA,"200806",2008-06-01
"1486",2008,"06","MRQ",101,NA,"200806",2008-06-01
"1487",2008,"06",NA,848,NA,"200806",2008-06-01
"1488",2008,"06","NC",228,NA,"200806",2008-06-01
"1489",2008,"06","NK",2600,NA,"200806",2008-06-01
"1490",2008,"06","NW",30849,NA,"200806",2008-06-01
"1491",2008,"06","OH",6395,NA,"200806",2008-06-01
"1492",2008,"06","OO",10377,NA,"200806",2008-06-01
"1493",2008,"06","OW",1975,NA,"200806",2008-06-01
"1494",2008,"06","PCQ",456,NA,"200806",2008-06-01
"1495",2008,"06","PFQ",44,NA,"200806",2008-06-01
"1496",2008,"06","PO",435,NA,"200806",2008-06-01
"1497",2008,"06","PRQ",75,NA,"200806",2008-06-01
"1498",2008,"06","PT",226,NA,"200806",2008-06-01
"1499",2008,"06","QX",4041,NA,"200806",2008-06-01
"1500",2008,"06","RD",475,NA,"200806",2008-06-01
"1501",2008,"06","RW",1363,NA,"200806",2008-06-01
"1502",2008,"06","S5",1186,NA,"200806",2008-06-01
"1503",2008,"06","SI",29,NA,"200806",2008-06-01
"1504",2008,"06","SLQ",120,NA,"200806",2008-06-01
"1505",2008,"06","SY",894,NA,"200806",2008-06-01
"1506",2008,"06","U5",590,NA,"200806",2008-06-01
"1507",2008,"06","U7",401,NA,"200806",2008-06-01
"1508",2008,"06","UA",54457,NA,"200806",2008-06-01
"1509",2008,"06","US",35719,NA,"200806",2008-06-01
"1510",2008,"06","VCQ",0,NA,"200806",2008-06-01
"1511",2008,"06","VX",1228,NA,"200806",2008-06-01
"1512",2008,"06","WE",655,NA,"200806",2008-06-01
"1513",2008,"06","WI",77,NA,"200806",2008-06-01
"1514",2008,"06","WN",34373,NA,"200806",2008-06-01
"1515",2008,"06","WO",1341,NA,"200806",2008-06-01
"1516",2008,"06","X9",1057,NA,"200806",2008-06-01
"1517",2008,"06","XE",7486,NA,"200806",2008-06-01
"1518",2008,"06","XJ",3807,NA,"200806",2008-06-01
"1519",2008,"06","XP",118,NA,"200806",2008-06-01
"1520",2008,"06","YV",2926,NA,"200806",2008-06-01
"1521",2008,"06","YX",2259,NA,"200806",2008-06-01
"1522",2008,"06","ZW",3269,NA,"200806",2008-06-01
"1523",2008,"07","09Q",123,NA,"200807",2008-07-01
"1524",2008,"07","16",1064,NA,"200807",2008-07-01
"1525",2008,"07","3Z",305,NA,"200807",2008-07-01
"1526",2008,"07","5X",6089,NA,"200807",2008-07-01
"1527",2008,"07","5Y",1246,NA,"200807",2008-07-01
"1528",2008,"07","8C",404,NA,"200807",2008-07-01
"1529",2008,"07","9E",4149,NA,"200807",2008-07-01
"1530",2008,"07","9L",1385,NA,"200807",2008-07-01
"1531",2008,"07","9S",545,NA,"200807",2008-07-01
"1532",2008,"07","AA",78438,NA,"200807",2008-07-01
"1533",2008,"07","ABX",9650,NA,"200807",2008-07-01
"1534",2008,"07","AJQ",250,NA,"200807",2008-07-01
"1535",2008,"07","AMQ",35,NA,"200807",2008-07-01
"1536",2008,"07","KH",394,NA,"200807",2008-07-01
"1537",2008,"07","AS",10635,NA,"200807",2008-07-01
"1538",2008,"07","B6",11878,NA,"200807",2008-07-01
"1539",2008,"07","BNQ",4,NA,"200807",2008-07-01
"1540",2008,"07","CO",40050,NA,"200807",2008-07-01
"1541",2008,"07","CP",641,NA,"200807",2008-07-01
"1542",2008,"07","CS",1272,NA,"200807",2008-07-01
"1543",2008,"07","DL",50675,NA,"200807",2008-07-01
"1544",2008,"07","ER",945,NA,"200807",2008-07-01
"1545",2008,"07","EV",4575,NA,"200807",2008-07-01
"1546",2008,"07","EZ",492,NA,"200807",2008-07-01
"1547",2008,"07","F2",6,NA,"200807",2008-07-01
"1548",2008,"07","F9",5248,NA,"200807",2008-07-01
"1549",2008,"07","FCQ",62,NA,"200807",2008-07-01
"1550",2008,"07","FL",8541,NA,"200807",2008-07-01
"1551",2008,"07","FX",144350,NA,"200807",2008-07-01
"1552",2008,"07","G4",1523,NA,"200807",2008-07-01
"1553",2008,"07","G7",364,NA,"200807",2008-07-01
"1554",2008,"07","GFQ",68,NA,"200807",2008-07-01
"1555",2008,"07","GL",396,NA,"200807",2008-07-01
"1556",2008,"07","HA",3715,NA,"200807",2008-07-01
"1557",2008,"07","JW",463,NA,"200807",2008-07-01
"1558",2008,"07","KAQ",1021,NA,"200807",2008-07-01
"1559",2008,"07","KLQ",49,NA,"200807",2008-07-01
"1560",2008,"07","L2",163,NA,"200807",2008-07-01
"1561",2008,"07","L4",358,NA,"200807",2008-07-01
"1562",2008,"07","M6",545,NA,"200807",2008-07-01
"1563",2008,"07","MQ",10350,NA,"200807",2008-07-01
"1564",2008,"07","MRQ",95,NA,"200807",2008-07-01
"1565",2008,"07",NA,827,NA,"200807",2008-07-01
"1566",2008,"07","NC",231,NA,"200807",2008-07-01
"1567",2008,"07","NK",2469,NA,"200807",2008-07-01
"1568",2008,"07","NW",30593,NA,"200807",2008-07-01
"1569",2008,"07","OH",6575,NA,"200807",2008-07-01
"1570",2008,"07","OO",10182,NA,"200807",2008-07-01
"1571",2008,"07","OW",1950,NA,"200807",2008-07-01
"1572",2008,"07","PCQ",461,NA,"200807",2008-07-01
"1573",2008,"07","PFQ",44,NA,"200807",2008-07-01
"1574",2008,"07","PO",422,NA,"200807",2008-07-01
"1575",2008,"07","PRQ",71,NA,"200807",2008-07-01
"1576",2008,"07","PT",220,NA,"200807",2008-07-01
"1577",2008,"07","QX",3980,NA,"200807",2008-07-01
"1578",2008,"07","RD",494,NA,"200807",2008-07-01
"1579",2008,"07","RW",1282,NA,"200807",2008-07-01
"1580",2008,"07","S5",1149,NA,"200807",2008-07-01
"1581",2008,"07","SLQ",125,NA,"200807",2008-07-01
"1582",2008,"07","SY",878,NA,"200807",2008-07-01
"1583",2008,"07","U5",579,NA,"200807",2008-07-01
"1584",2008,"07","U7",330,NA,"200807",2008-07-01
"1585",2008,"07","UA",53724,NA,"200807",2008-07-01
"1586",2008,"07","US",35350,NA,"200807",2008-07-01
"1587",2008,"07","VCQ",0,NA,"200807",2008-07-01
"1588",2008,"07","VX",1240,NA,"200807",2008-07-01
"1589",2008,"07","WE",636,NA,"200807",2008-07-01
"1590",2008,"07","WI",77,NA,"200807",2008-07-01
"1591",2008,"07","WN",34644,NA,"200807",2008-07-01
"1592",2008,"07","WO",1365,NA,"200807",2008-07-01
"1593",2008,"07","X9",1037,NA,"200807",2008-07-01
"1594",2008,"07","XE",7307,NA,"200807",2008-07-01
"1595",2008,"07","XJ",3810,NA,"200807",2008-07-01
"1596",2008,"07","XP",127,NA,"200807",2008-07-01
"1597",2008,"07","YV",3021,NA,"200807",2008-07-01
"1598",2008,"07","YX",2119,NA,"200807",2008-07-01
"1599",2008,"07","ZW",3183,NA,"200807",2008-07-01
"1600",2008,"08","09Q",123,NA,"200808",2008-08-01
"1601",2008,"08","16",1040,NA,"200808",2008-08-01
"1602",2008,"08","3Z",308,NA,"200808",2008-08-01
"1603",2008,"08","5X",6082,NA,"200808",2008-08-01
"1604",2008,"08","5Y",1215,NA,"200808",2008-08-01
"1605",2008,"08","8C",396,NA,"200808",2008-08-01
"1606",2008,"08","9E",4174,NA,"200808",2008-08-01
"1607",2008,"08","9L",1396,NA,"200808",2008-08-01
"1608",2008,"08","9S",542,NA,"200808",2008-08-01
"1609",2008,"08","AA",77815,NA,"200808",2008-08-01
"1610",2008,"08","ABX",9066,NA,"200808",2008-08-01
"1611",2008,"08","AJQ",246,NA,"200808",2008-08-01
"1612",2008,"08","AMQ",35,NA,"200808",2008-08-01
"1613",2008,"08","KH",382,NA,"200808",2008-08-01
"1614",2008,"08","AS",10577,NA,"200808",2008-08-01
"1615",2008,"08","B6",11779,NA,"200808",2008-08-01
"1616",2008,"08","BNQ",4,NA,"200808",2008-08-01
"1617",2008,"08","CO",38995,NA,"200808",2008-08-01
"1618",2008,"08","CP",690,NA,"200808",2008-08-01
"1619",2008,"08","CS",1259,NA,"200808",2008-08-01
"1620",2008,"08","DL",49819,NA,"200808",2008-08-01
"1621",2008,"08","ER",932,NA,"200808",2008-08-01
"1622",2008,"08","EV",4554,NA,"200808",2008-08-01
"1623",2008,"08","EZ",492,NA,"200808",2008-08-01
"1624",2008,"08","F9",5055,NA,"200808",2008-08-01
"1625",2008,"08","FCQ",62,NA,"200808",2008-08-01
"1626",2008,"08","FE",106,NA,"200808",2008-08-01
"1627",2008,"08","FL",8302,NA,"200808",2008-08-01
"1628",2008,"08","FX",143689,NA,"200808",2008-08-01
"1629",2008,"08","G4",1505,NA,"200808",2008-08-01
"1630",2008,"08","G7",383,NA,"200808",2008-08-01
"1631",2008,"08","GFQ",67,NA,"200808",2008-08-01
"1632",2008,"08","GL",389,NA,"200808",2008-08-01
"1633",2008,"08","HA",3702,NA,"200808",2008-08-01
"1634",2008,"08","JW",462,NA,"200808",2008-08-01
"1635",2008,"08","KAQ",1018,NA,"200808",2008-08-01
"1636",2008,"08","KLQ",50,NA,"200808",2008-08-01
"1637",2008,"08","L2",160,NA,"200808",2008-08-01
"1638",2008,"08","L4",368,NA,"200808",2008-08-01
"1639",2008,"08","M6",544,NA,"200808",2008-08-01
"1640",2008,"08","MQ",10293,NA,"200808",2008-08-01
"1641",2008,"08","MRQ",98,NA,"200808",2008-08-01
"1642",2008,"08","NC",231,NA,"200808",2008-08-01
"1643",2008,"08","NK",2380,NA,"200808",2008-08-01
"1644",2008,"08","NW",30238,NA,"200808",2008-08-01
"1645",2008,"08","OH",6302,NA,"200808",2008-08-01
"1646",2008,"08","OO",10017,NA,"200808",2008-08-01
"1647",2008,"08","OW",1861,NA,"200808",2008-08-01
"1648",2008,"08","PCQ",473,NA,"200808",2008-08-01
"1649",2008,"08","PFQ",43,NA,"200808",2008-08-01
"1650",2008,"08","PO",413,NA,"200808",2008-08-01
"1651",2008,"08","PRQ",74,NA,"200808",2008-08-01
"1652",2008,"08","PT",223,NA,"200808",2008-08-01
"1653",2008,"08","QX",3898,NA,"200808",2008-08-01
"1654",2008,"08","RD",582,NA,"200808",2008-08-01
"1655",2008,"08","RW",1284,NA,"200808",2008-08-01
"1656",2008,"08","S5",1151,NA,"200808",2008-08-01
"1657",2008,"08","SI",34,NA,"200808",2008-08-01
"1658",2008,"08","SLQ",130,NA,"200808",2008-08-01
"1659",2008,"08","SY",811,NA,"200808",2008-08-01
"1660",2008,"08","U5",579,NA,"200808",2008-08-01
"1661",2008,"08","U7",330,NA,"200808",2008-08-01
"1662",2008,"08","UA",52665,NA,"200808",2008-08-01
"1663",2008,"08","US",34959,NA,"200808",2008-08-01
"1664",2008,"08","VCQ",0,NA,"200808",2008-08-01
"1665",2008,"08","VX",1193,NA,"200808",2008-08-01
"1666",2008,"08","WE",630,NA,"200808",2008-08-01
"1667",2008,"08","WI",76,NA,"200808",2008-08-01
"1668",2008,"08","WN",35644,NA,"200808",2008-08-01
"1669",2008,"08","WO",1402,NA,"200808",2008-08-01
"1670",2008,"08","X9",1052,NA,"200808",2008-08-01
"1671",2008,"08","XE",7146,NA,"200808",2008-08-01
"1672",2008,"08","XJ",3782,NA,"200808",2008-08-01
"1673",2008,"08","XP",126,NA,"200808",2008-08-01
"1674",2008,"08","YV",3062,NA,"200808",2008-08-01
"1675",2008,"08","YX",2005,NA,"200808",2008-08-01
"1676",2008,"08","ZW",3248,NA,"200808",2008-08-01
"1677",2008,"09","09Q",128,NA,"200809",2008-09-01
"1678",2008,"09","16",993,NA,"200809",2008-09-01
"1679",2008,"09","3Z",303,NA,"200809",2008-09-01
"1680",2008,"09","5X",6088,NA,"200809",2008-09-01
"1681",2008,"09","5Y",1203,NA,"200809",2008-09-01
"1682",2008,"09","8C",401,NA,"200809",2008-09-01
"1683",2008,"09","9E",4164,NA,"200809",2008-09-01
"1684",2008,"09","9L",1387,NA,"200809",2008-09-01
"1685",2008,"09","9S",547,NA,"200809",2008-09-01
"1686",2008,"09","AA",75701,NA,"200809",2008-09-01
"1687",2008,"09","ABX",8492,NA,"200809",2008-09-01
"1688",2008,"09","AJQ",248,NA,"200809",2008-09-01
"1689",2008,"09","AMQ",35,NA,"200809",2008-09-01
"1690",2008,"09","KH",382,NA,"200809",2008-09-01
"1691",2008,"09","AS",10424,NA,"200809",2008-09-01
"1692",2008,"09","B6",11762,NA,"200809",2008-09-01
"1693",2008,"09","BNQ",4,NA,"200809",2008-09-01
"1694",2008,"09","CO",38086,NA,"200809",2008-09-01
"1695",2008,"09","CP",721,NA,"200809",2008-09-01
"1696",2008,"09","CS",1252,NA,"200809",2008-09-01
"1697",2008,"09","DL",49002,NA,"200809",2008-09-01
"1698",2008,"09","ER",930,NA,"200809",2008-09-01
"1699",2008,"09","EV",4545,NA,"200809",2008-09-01
"1700",2008,"09","EZ",488,NA,"200809",2008-09-01
"1701",2008,"09","F9",5005,NA,"200809",2008-09-01
"1702",2008,"09","FCQ",57,NA,"200809",2008-09-01
"1703",2008,"09","FL",7706,NA,"200809",2008-09-01
"1704",2008,"09","FX",143510,NA,"200809",2008-09-01
"1705",2008,"09","G4",1478,NA,"200809",2008-09-01
"1706",2008,"09","G7",405,NA,"200809",2008-09-01
"1707",2008,"09","GFQ",67,NA,"200809",2008-09-01
"1708",2008,"09","GL",395,NA,"200809",2008-09-01
"1709",2008,"09","HA",3692,NA,"200809",2008-09-01
"1710",2008,"09","JW",473,NA,"200809",2008-09-01
"1711",2008,"09","KAQ",1022,NA,"200809",2008-09-01
"1712",2008,"09","KLQ",50,NA,"200809",2008-09-01
"1713",2008,"09","L2",161,NA,"200809",2008-09-01
"1714",2008,"09","L4",375,NA,"200809",2008-09-01
"1715",2008,"09","M6",550,NA,"200809",2008-09-01
"1716",2008,"09","MQ",10181,NA,"200809",2008-09-01
"1717",2008,"09","MRQ",101,NA,"200809",2008-09-01
"1718",2008,"09",NA,842,NA,"200809",2008-09-01
"1719",2008,"09","NC",238,NA,"200809",2008-09-01
"1720",2008,"09","NK",2478,NA,"200809",2008-09-01
"1721",2008,"09","NW",29184,NA,"200809",2008-09-01
"1722",2008,"09","OH",6156,NA,"200809",2008-09-01
"1723",2008,"09","OO",9915,NA,"200809",2008-09-01
"1724",2008,"09","OW",1944,NA,"200809",2008-09-01
"1725",2008,"09","PCQ",477,NA,"200809",2008-09-01
"1726",2008,"09","PFQ",43,NA,"200809",2008-09-01
"1727",2008,"09","PO",418,NA,"200809",2008-09-01
"1728",2008,"09","PRQ",75,NA,"200809",2008-09-01
"1729",2008,"09","PT",222,NA,"200809",2008-09-01
"1730",2008,"09","QX",3852,NA,"200809",2008-09-01
"1731",2008,"09","RD",593,NA,"200809",2008-09-01
"1732",2008,"09","RW",1318,NA,"200809",2008-09-01
"1733",2008,"09","S5",1109,NA,"200809",2008-09-01
"1734",2008,"09","SI",35,NA,"200809",2008-09-01
"1735",2008,"09","SLQ",130,NA,"200809",2008-09-01
"1736",2008,"09","SY",798,NA,"200809",2008-09-01
"1737",2008,"09","U5",556,NA,"200809",2008-09-01
"1738",2008,"09","U7",333,NA,"200809",2008-09-01
"1739",2008,"09","UA",50561,NA,"200809",2008-09-01
"1740",2008,"09","US",33779,NA,"200809",2008-09-01
"1741",2008,"09","VCQ",0,NA,"200809",2008-09-01
"1742",2008,"09","VX",1219,NA,"200809",2008-09-01
"1743",2008,"09","WE",637,NA,"200809",2008-09-01
"1744",2008,"09","WI",77,NA,"200809",2008-09-01
"1745",2008,"09","WN",35895,NA,"200809",2008-09-01
"1746",2008,"09","WO",1404,NA,"200809",2008-09-01
"1747",2008,"09","X9",1081,NA,"200809",2008-09-01
"1748",2008,"09","XE",6630,NA,"200809",2008-09-01
"1749",2008,"09","XJ",4004,NA,"200809",2008-09-01
"1750",2008,"09","XP",107,NA,"200809",2008-09-01
"1751",2008,"09","YV",2971,NA,"200809",2008-09-01
"1752",2008,"09","YX",1607,NA,"200809",2008-09-01
"1753",2008,"09","ZW",3245,NA,"200809",2008-09-01
"1754",2008,"10","09Q",124,NA,"200810",2008-10-01
"1755",2008,"10","16",986,NA,"200810",2008-10-01
"1756",2008,"10","3Z",298,NA,"200810",2008-10-01
"1757",2008,"10","5X",6084,NA,"200810",2008-10-01
"1758",2008,"10","5Y",1208,NA,"200810",2008-10-01
"1759",2008,"10","8C",402,NA,"200810",2008-10-01
"1760",2008,"10","9E",4172,NA,"200810",2008-10-01
"1761",2008,"10","9L",1347,NA,"200810",2008-10-01
"1762",2008,"10","9S",536,NA,"200810",2008-10-01
"1763",2008,"10","AA",75458,NA,"200810",2008-10-01
"1764",2008,"10","ABX",7983,NA,"200810",2008-10-01
"1765",2008,"10","AJQ",243,NA,"200810",2008-10-01
"1766",2008,"10","AMQ",35,NA,"200810",2008-10-01
"1767",2008,"10","KH",377,NA,"200810",2008-10-01
"1768",2008,"10","AS",10487,NA,"200810",2008-10-01
"1769",2008,"10","B6",11833,NA,"200810",2008-10-01
"1770",2008,"10","BNQ",4,NA,"200810",2008-10-01
"1771",2008,"10","CO",37840,NA,"200810",2008-10-01
"1772",2008,"10","CP",754,NA,"200810",2008-10-01
"1773",2008,"10","CS",1252,NA,"200810",2008-10-01
"1774",2008,"10","DL",48402,NA,"200810",2008-10-01
"1775",2008,"10","ER",923,NA,"200810",2008-10-01
"1776",2008,"10","EV",4519,NA,"200810",2008-10-01
"1777",2008,"10","EZ",486,NA,"200810",2008-10-01
"1778",2008,"10","F9",4975,NA,"200810",2008-10-01
"1779",2008,"10","FCQ",57,NA,"200810",2008-10-01
"1780",2008,"10","FL",7675,NA,"200810",2008-10-01
"1781",2008,"10","FX",144363,NA,"200810",2008-10-01
"1782",2008,"10","G4",1500,NA,"200810",2008-10-01
"1783",2008,"10","G7",407,NA,"200810",2008-10-01
"1784",2008,"10","GFQ",67,NA,"200810",2008-10-01
"1785",2008,"10","GL",415,NA,"200810",2008-10-01
"1786",2008,"10","HA",3794,NA,"200810",2008-10-01
"1787",2008,"10","JW",505,NA,"200810",2008-10-01
"1788",2008,"10","KAQ",1029,NA,"200810",2008-10-01
"1789",2008,"10","KLQ",48,NA,"200810",2008-10-01
"1790",2008,"10","L2",159,NA,"200810",2008-10-01
"1791",2008,"10","L4",369,NA,"200810",2008-10-01
"1792",2008,"10","M6",551,NA,"200810",2008-10-01
"1793",2008,"10","MQ",10163,NA,"200810",2008-10-01
"1794",2008,"10","MRQ",99,NA,"200810",2008-10-01
"1795",2008,"10",NA,827,NA,"200810",2008-10-01
"1796",2008,"10","NC",234,NA,"200810",2008-10-01
"1797",2008,"10","NK",2448,NA,"200810",2008-10-01
"1798",2008,"10","NW",28989,NA,"200810",2008-10-01
"1799",2008,"10","OH",5975,NA,"200810",2008-10-01
"1800",2008,"10","OO",9792,NA,"200810",2008-10-01
"1801",2008,"10","OW",1860,NA,"200810",2008-10-01
"1802",2008,"10","PCQ",488,NA,"200810",2008-10-01
"1803",2008,"10","PFQ",43,NA,"200810",2008-10-01
"1804",2008,"10","PO",414,NA,"200810",2008-10-01
"1805",2008,"10","PRQ",63,NA,"200810",2008-10-01
"1806",2008,"10","PT",217,NA,"200810",2008-10-01
"1807",2008,"10","QX",3825,NA,"200810",2008-10-01
"1808",2008,"10","RD",586,NA,"200810",2008-10-01
"1809",2008,"10","RW",1306,NA,"200810",2008-10-01
"1810",2008,"10","S5",1106,NA,"200810",2008-10-01
"1811",2008,"10","SI",30,NA,"200810",2008-10-01
"1812",2008,"10","SLQ",130,NA,"200810",2008-10-01
"1813",2008,"10","SY",771,NA,"200810",2008-10-01
"1814",2008,"10","U5",545,NA,"200810",2008-10-01
"1815",2008,"10","U7",326,NA,"200810",2008-10-01
"1816",2008,"10","UA",50033,NA,"200810",2008-10-01
"1817",2008,"10","US",33655,NA,"200810",2008-10-01
"1818",2008,"10","VCQ",0,NA,"200810",2008-10-01
"1819",2008,"10","VX",1265,NA,"200810",2008-10-01
"1820",2008,"10","WE",646,NA,"200810",2008-10-01
"1821",2008,"10","WI",73,NA,"200810",2008-10-01
"1822",2008,"10","WN",36008,NA,"200810",2008-10-01
"1823",2008,"10","WO",1442,NA,"200810",2008-10-01
"1824",2008,"10","X9",1076,NA,"200810",2008-10-01
"1825",2008,"10","XE",5700,NA,"200810",2008-10-01
"1826",2008,"10","XJ",4102,NA,"200810",2008-10-01
"1827",2008,"10","XP",103,NA,"200810",2008-10-01
"1828",2008,"10","YV",2953,NA,"200810",2008-10-01
"1829",2008,"10","YX",1460,NA,"200810",2008-10-01
"1830",2008,"10","ZW",3085,NA,"200810",2008-10-01
"1831",2008,"11","09Q",124,NA,"200811",2008-11-01
"1832",2008,"11","16",997,NA,"200811",2008-11-01
"1833",2008,"11","3Z",292,NA,"200811",2008-11-01
"1834",2008,"11","5X",6128,NA,"200811",2008-11-01
"1835",2008,"11","5Y",1230,NA,"200811",2008-11-01
"1836",2008,"11","8C",403,NA,"200811",2008-11-01
"1837",2008,"11","9E",4191,NA,"200811",2008-11-01
"1838",2008,"11","9L",1351,NA,"200811",2008-11-01
"1839",2008,"11","9S",543,NA,"200811",2008-11-01
"1840",2008,"11","AA",75133,NA,"200811",2008-11-01
"1841",2008,"11","ABX",6507,NA,"200811",2008-11-01
"1842",2008,"11","AJQ",245,NA,"200811",2008-11-01
"1843",2008,"11","AMQ",35,NA,"200811",2008-11-01
"1844",2008,"11","KH",372,NA,"200811",2008-11-01
"1845",2008,"11","AS",10269,NA,"200811",2008-11-01
"1846",2008,"11","B6",11892,NA,"200811",2008-11-01
"1847",2008,"11","BNQ",4,NA,"200811",2008-11-01
"1848",2008,"11","CO",37745,NA,"200811",2008-11-01
"1849",2008,"11","CP",767,NA,"200811",2008-11-01
"1850",2008,"11","CS",1248,NA,"200811",2008-11-01
"1851",2008,"11","DL",47947,NA,"200811",2008-11-01
"1852",2008,"11","ER",907,NA,"200811",2008-11-01
"1853",2008,"11","EV",4298,NA,"200811",2008-11-01
"1854",2008,"11","EZ",485,NA,"200811",2008-11-01
"1855",2008,"11","F9",4970,NA,"200811",2008-11-01
"1856",2008,"11","FCQ",57,NA,"200811",2008-11-01
"1857",2008,"11","FL",7669,NA,"200811",2008-11-01
"1858",2008,"11","FX",144731,NA,"200811",2008-11-01
"1859",2008,"11","G4",1549,NA,"200811",2008-11-01
"1860",2008,"11","G7",390,NA,"200811",2008-11-01
"1861",2008,"11","GFQ",65,NA,"200811",2008-11-01
"1862",2008,"11","GL",411,NA,"200811",2008-11-01
"1863",2008,"11","HA",3684,NA,"200811",2008-11-01
"1864",2008,"11","JW",532,NA,"200811",2008-11-01
"1865",2008,"11","KAQ",1026,NA,"200811",2008-11-01
"1866",2008,"11","KLQ",49,NA,"200811",2008-11-01
"1867",2008,"11","L2",160,NA,"200811",2008-11-01
"1868",2008,"11","L4",376,NA,"200811",2008-11-01
"1869",2008,"11","M6",559,NA,"200811",2008-11-01
"1870",2008,"11","MQ",10043,NA,"200811",2008-11-01
"1871",2008,"11","MRQ",99,NA,"200811",2008-11-01
"1872",2008,"11",NA,826,NA,"200811",2008-11-01
"1873",2008,"11","NC",235,NA,"200811",2008-11-01
"1874",2008,"11","NK",2404,NA,"200811",2008-11-01
"1875",2008,"11","NW",29144,NA,"200811",2008-11-01
"1876",2008,"11","OH",5720,NA,"200811",2008-11-01
"1877",2008,"11","OO",9848,NA,"200811",2008-11-01
"1878",2008,"11","OW",1866,NA,"200811",2008-11-01
"1879",2008,"11","PCQ",490,NA,"200811",2008-11-01
"1880",2008,"11","PFQ",44,NA,"200811",2008-11-01
"1881",2008,"11","PO",376,NA,"200811",2008-11-01
"1882",2008,"11","PRQ",63,NA,"200811",2008-11-01
"1883",2008,"11","PT",218,NA,"200811",2008-11-01
"1884",2008,"11","QX",3763,NA,"200811",2008-11-01
"1885",2008,"11","RD",580,NA,"200811",2008-11-01
"1886",2008,"11","RW",1438,NA,"200811",2008-11-01
"1887",2008,"11","S5",1218,NA,"200811",2008-11-01
"1888",2008,"11","SLQ",130,NA,"200811",2008-11-01
"1889",2008,"11","SY",760,NA,"200811",2008-11-01
"1890",2008,"11","U5",556,NA,"200811",2008-11-01
"1891",2008,"11","U7",313,NA,"200811",2008-11-01
"1892",2008,"11","UA",49584,NA,"200811",2008-11-01
"1893",2008,"11","US",33594,NA,"200811",2008-11-01
"1894",2008,"11","VCQ",0,NA,"200811",2008-11-01
"1895",2008,"11","VX",1309,NA,"200811",2008-11-01
"1896",2008,"11","WE",662,NA,"200811",2008-11-01
"1897",2008,"11","WI",70,NA,"200811",2008-11-01
"1898",2008,"11","WN",36023,NA,"200811",2008-11-01
